Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,fire_occurred
37.7106,-121.3673,312.1,1.0,1.0,298.8,5.1,D,0,2018-10-24 19:00:00,0.1,3.2221839999999995,0
37.7107,-119.7303,317.1,1.0,1.0,292.0,15.8,N,0,2018-08-06 06:00:00,0.1,11.853034,1
37.7107,-119.7282,324.0,1.0,1.0,302.2,16.8,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.7108,-119.7348,313.1,4.5,2.0,299.1,62.7,D,0,2018-08-13 20:00:00,0.1,3.3372619999999995,0
37.7108,-119.6924,319.5,2.4,1.5,286.8,60.8,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,1
37.7109,-119.7095,330.5,2.4,1.5,288.3,103.9,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,1
37.7115,-119.7219,346.2,1.8,1.3,293.4,134.7,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,1
37.7119,-119.7193,302.8,1.3,1.1,290.3,9.5,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,0
37.7123,-119.7191,308.7,1.0,1.0,292.4,9.2,N,0,2018-08-06 06:00:00,0.1,11.853034,1
37.7133,-119.742,309.1,1.9,1.3,287.0,22.3,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,0
37.7133,-119.7198,324.5,1.1,1.0,303.6,15.4,D,0,2018-08-07 19:00:00,0.1,6.904679999999999,0
37.7157,-119.7146,319.8,2.4,1.5,285.7,61.1,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,1
37.7163,-119.7271,312.6,3.4,1.7,289.6,73.8,N,0,2018-08-05 05:00:00,0.1,8.05546,1
37.7189,-119.7166,315.1,1.0,1.0,292.7,14.7,N,0,2018-08-08 10:00:00,0.1,8.745928,1
37.7287,-119.6975,303.3,2.9,1.6,289.2,29.9,N,0,2018-08-07 09:00:00,0.1,9.436395999999998,0
37.7307,-119.7217,302.2,2.9,1.6,287.9,30.0,N,0,2018-08-07 09:00:00,0.1,9.436395999999998,0
37.7387,-121.4156,317.0,1.1,1.0,301.5,5.8,D,2,2018-05-20 21:00:00,0.1,14.384749999999999,0
37.7437,-121.4119,317.5,1.1,1.0,301.1,6.1,D,2,2018-05-31 19:00:00,0.1,14.499827999999999,1
37.7442,-121.4127,328.6,1.1,1.0,313.4,10.5,D,2,2018-06-05 21:00:00,0.1,7.595147999999999,1
37.7491,-121.409,326.8,1.1,1.0,314.6,10.7,D,2,2018-08-19 19:00:00,0.1,2.531716,0
37.7688,-121.2319,306.7,1.0,1.0,292.8,5.4,D,0,2018-02-10 19:00:00,0.1,6.559445999999999,1
37.7921,-121.25,315.7,1.1,1.0,298.5,8.7,D,2,2018-04-13 19:00:00,0.1,1.841248,1
38.2439,-120.6553,300.5,1.2,1.1,284.4,7.1,D,0,2018-02-12 19:00:00,0.1,0.460312,0
38.4736,-121.1803,333.0,2.5,1.5,304.4,83.6,D,0,2018-06-06 22:00:00,0.1,4.948353999999999,1
38.854,-121.0018,326.6,1.2,1.1,307.0,17.4,D,0,2018-06-20 19:00:00,0.1,1.265858,1
39.0553,-121.6258,309.6,1.6,1.2,294.3,12.3,D,0,2018-02-16 22:00:00,0.1,0.345234,1
39.0587,-121.6151,305.2,1.6,1.2,293.2,6.9,D,0,2018-02-16 22:00:00,0.1,0.345234,0
39.0672,-121.6043,307.0,2.1,1.4,292.9,10.1,D,0,2018-04-19 19:00:00,0.1,3.567418,0
39.0798,-121.6422,312.5,1.7,1.3,296.5,13.6,D,0,2018-10-11 19:00:00,0.1,5.868977999999999,1
39.0882,-121.6204,323.8,1.4,1.2,309.1,11.9,D,2,2018-05-29 19:00:00,0.1,2.87695,0
39.0915,-121.5705,308.1,1.2,1.1,294.9,6.3,D,2,2018-04-08 19:00:00,0.1,1.265858,1
39.0932,-121.5837,304.9,1.2,1.1,293.3,3.7,D,2,2018-04-08 19:00:00,0.1,1.265858,0
39.095,-121.6086,319.1,1.4,1.2,307.3,8.5,D,2,2018-09-27 21:00:00,0.1,3.3372619999999995,0
39.1407,-121.5775,314.1,1.0,1.0,299.6,5.8,D,2,2018-10-25 21:00:00,0.1,1.841248,0
39.1603,-121.9979,317.0,1.5,1.2,301.4,10.6,D,0,2018-04-04 21:00:00,0.1,4.142808,1
39.1681,-121.9638,319.6,2.3,1.5,296.7,40.9,D,0,2018-09-29 21:00:00,0.1,2.992028,1
39.1705,-121.9576,325.6,2.3,1.5,296.4,62.9,D,0,2018-09-29 21:00:00,0.1,2.992028,1
39.1829,-121.979,326.9,1.8,1.3,300.4,37.0,D,0,2018-05-15 21:00:00,0.1,3.9126519999999996,1
39.1898,-121.8273,307.4,1.8,1.3,296.6,12.5,N,0,2018-08-01 06:00:00,0.1,9.436395999999998,1
39.1916,-121.9685,332.8,1.8,1.3,304.6,49.4,D,0,2018-05-14 22:00:00,0.1,4.833276,1
39.2014,-121.8299,313.0,1.8,1.3,297.1,20.1,N,0,2018-08-01 06:00:00,0.1,9.436395999999998,1
39.2505,-121.7051,315.2,1.2,1.1,302.7,9.4,D,0,2018-11-02 19:00:00,0.1,1.15078,1
39.251,-121.7039,315.7,1.1,1.0,304.6,6.9,D,0,2018-11-01 21:00:00,0.1,4.833276,1
39.27,-121.6969,307.2,1.0,1.0,294.5,3.8,D,0,2018-03-12 19:00:00,0.1,2.186482,1
39.2875,-121.7078,323.5,1.4,1.2,301.4,21.9,D,0,2018-04-04 21:00:00,0.1,5.868977999999999,1
39.2906,-121.6915,319.4,1.4,1.2,301.7,15.5,D,0,2018-04-04 21:00:00,0.1,5.868977999999999,1
39.2915,-121.6626,322.5,1.1,1.1,306.6,11.0,D,0,2018-09-14 21:00:00,0.1,1.496014,1
39.2931,-121.6665,320.0,1.4,1.2,304.8,13.6,D,0,2018-09-27 21:00:00,0.1,3.107106,0
39.2947,-121.7048,333.7,1.4,1.2,302.2,43.5,D,0,2018-04-04 21:00:00,0.1,5.868977999999999,1
39.2947,-121.667,315.0,1.6,1.2,303.6,9.9,D,0,2018-09-28 22:00:00,0.1,11.392722,0
39.2969,-121.6627,314.2,1.2,1.1,300.9,6.9,D,0,2018-09-15 19:00:00,0.1,3.4523399999999995,0
39.3009,-121.6645,322.1,1.1,1.1,307.1,11.0,D,0,2018-09-14 21:00:00,0.1,1.496014,1
39.3022,-121.6664,308.5,2.2,1.4,295.2,12.0,D,0,2018-09-29 21:00:00,0.1,2.531716,0
39.3065,-121.6608,324.2,1.2,1.1,299.8,19.5,D,0,2018-09-15 19:00:00,0.1,3.4523399999999995,1
39.3118,-121.6767,310.8,2.0,1.4,292.8,18.1,D,0,2018-10-02 20:00:00,0.1,3.682496,0
39.3131,-121.6949,317.1,1.9,1.4,305.9,15.7,D,0,2018-09-19 22:00:00,0.1,1.035702,1
39.3146,-121.6709,309.6,2.2,1.4,295.8,15.1,D,0,2018-09-29 21:00:00,0.1,2.531716,0
39.32,-121.6905,317.6,2.5,1.5,296.9,38.9,D,0,2018-10-25 20:00:00,0.1,2.071404,1
39.322,-121.6703,339.2,1.0,1.0,299.6,36.4,D,0,2018-09-29 19:00:00,0.1,1.380936,1
39.3235,-121.7066,321.2,1.1,1.0,286.5,18.5,D,0,2018-10-27 21:00:00,0.1,1.9563259999999998,1
39.3237,-121.6817,322.0,1.0,1.0,297.5,13.7,D,0,2018-09-29 19:00:00,0.1,1.380936,1
39.3262,-121.718,311.9,2.5,1.5,296.6,20.9,D,0,2018-10-25 20:00:00,0.1,2.071404,0
39.3264,-121.7035,336.5,1.0,1.0,301.9,32.5,D,0,2018-10-25 21:00:00,0.1,0.8055459999999999,1
39.327,-121.6826,314.6,2.5,1.5,296.5,34.1,D,0,2018-10-25 20:00:00,0.1,2.071404,1
39.3297,-121.6961,315.3,1.6,1.3,285.7,25.0,D,0,2018-10-27 19:00:00,0.1,1.6110919999999997,1
39.3302,-121.6976,330.1,1.0,1.0,296.8,26.5,D,0,2018-10-24 19:00:00,0.1,0.690468,1
39.3317,-121.7096,318.1,1.0,1.0,295.8,12.4,D,0,2018-10-24 19:00:00,0.1,0.690468,1
39.3333,-121.7101,316.9,2.5,1.5,296.2,39.3,D,0,2018-10-25 20:00:00,0.1,2.071404,1
39.3334,-121.7144,305.9,1.6,1.3,282.9,11.7,D,0,2018-10-27 19:00:00,0.1,1.6110919999999997,0
39.3335,-121.6994,317.4,1.4,1.2,290.4,20.6,D,0,2018-10-26 19:00:00,0.1,1.6110919999999997,1
39.3361,-121.6743,305.4,3.0,1.7,292.0,17.0,D,0,2018-11-01 20:00:00,0.1,3.4523399999999995,0
39.3422,-121.7022,316.7,1.1,1.1,301.8,9.7,D,0,2018-11-01 21:00:00,0.1,4.833276,1
39.3422,-121.6884,319.4,1.2,1.1,304.3,11.5,D,0,2018-09-18 21:00:00,0.1,2.761872,1
39.3434,-121.6797,316.0,1.4,1.2,300.9,11.7,D,2,2018-09-18 19:00:00,0.1,0.57539,1
39.3437,-121.6894,324.2,1.1,1.1,302.1,18.2,D,0,2018-11-01 21:00:00,0.1,4.833276,1
39.3439,-121.7029,307.3,3.0,1.7,292.4,22.1,D,0,2018-11-01 20:00:00,0.1,3.4523399999999995,1
39.344,-121.6813,321.0,1.0,1.0,301.8,10.9,D,2,2018-09-13 19:00:00,0.1,3.3372619999999995,1
39.3442,-121.7079,305.2,3.0,1.7,292.3,16.9,D,0,2018-11-01 20:00:00,0.1,3.4523399999999995,1
39.3456,-121.6927,330.3,1.0,1.0,301.4,21.7,D,0,2018-09-13 19:00:00,0.1,3.3372619999999995,1
39.3463,-121.695,322.4,1.4,1.2,301.4,21.0,D,0,2018-09-18 19:00:00,0.1,0.57539,1
39.3475,-121.7346,303.2,2.2,1.4,292.8,9.8,D,0,2018-02-17 21:00:00,0.1,5.178509999999999,0
39.3483,-121.6511,318.2,1.1,1.1,298.8,12.5,D,0,2018-11-01 21:00:00,0.1,4.833276,1
39.486,-122.24,306.8,1.5,1.2,288.9,9.9,D,0,2018-10-27 19:00:00,0.1,1.035702,0
39.4912,-122.2375,319.0,1.0,1.0,291.5,13.8,D,0,2018-10-31 19:00:00,0.1,5.293587999999999,1
39.5174,-122.1633,326.5,2.3,1.5,302.6,58.2,D,0,2018-09-23 20:00:00,0.1,1.380936,1
39.7712,-121.7501,317.9,3.9,1.8,285.2,131.1,N,0,2018-11-09 05:00:00,0.1,0.57539,1
40.2603,-122.1267,316.6,3.4,1.7,296.6,63.2,D,0,2018-10-07 20:00:00,0.1,15.305374,1
40.5422,-121.5534,312.3,3.6,1.8,273.9,87.8,D,0,2018-10-23 20:00:00,0.1,1.380936,0
